start_node,edge_type,end_node
Q332942,P570,+0388-00-00T00:00:00Z
Q324896,P569,+1936-04-01T00:00:00Z
Q214138,P569,+1890-06-25T00:00:00Z
Q214138,P570,+1951-07-08T00:00:00Z
Q568588,P569,+1817-11-17T00:00:00Z
Q568588,P570,+1895-04-18T00:00:00Z
Q104603061,P569,+1859-00-00T00:00:00Z
Q104603061,P570,+1936-03-24T00:00:00Z
Q17496687,P570,+1941-07-08T00:00:00Z
Q17496687,P569,+1875-01-31T00:00:00Z
Q6813274,P569,+1945-00-00T00:00:00Z
Q22690395,P570,+2001-12-26T00:00:00Z
Q22690395,P569,+1925-03-09T00:00:00Z
Q99641096,P569,+1893-07-11T00:00:00Z
Q99641096,P570,+1980-10-16T00:00:00Z
Q20413029,P569,+1947-00-00T00:00:00Z
Q20413029,P570,+2012-02-21T00:00:00Z
Q18857770,P569,+1912-06-20T00:00:00Z
Q18857770,P570,+1999-03-27T00:00:00Z
Q12378035,P569,+1976-04-11T00:00:00Z
Q60718,P569,+1844-03-25T00:00:00Z
Q60718,P570,+1930-10-10T00:00:00Z
Q75849,P570,+1946-10-16T00:00:00Z
Q75849,P569,+1893-01-12T00:00:00Z
Q47520345,P570,+1977-00-00T00:00:00Z
Q47520345,P569,+1905-04-10T00:00:00Z
Q112411291,P569,+1978-00-00T00:00:00Z
Q1287571,P569,+1842-08-11T00:00:00Z
Q1287571,P570,+1927-03-11T00:00:00Z
Q121088124,P569,+1885-02-02T00:00:00Z
Q121088124,P570,+1972-03-12T00:00:00Z
Q870966,P569,+1967-01-28T00:00:00Z
Q94918120,P569,+1887-00-00T00:00:00Z
Q94918120,P570,+1971-00-00T00:00:00Z
Q213393,P569,+1703-06-17T00:00:00Z
Q213393,P570,+1791-03-02T00:00:00Z
Q27913,P569,+1846-07-16T00:00:00Z
Q27913,P570,+1908-08-14T00:00:00Z
Q12742463,P569,+1954-04-14T00:00:00Z
Q12742463,P570,+2003-08-03T00:00:00Z
Q112259620,P569,+1975-00-00T00:00:00Z
Q4815095,P570,+1939-11-11T00:00:00Z
Q4815095,P569,+1878-06-21T00:00:00Z
Q94921308,P569,+1875-00-00T00:00:00Z
Q94921308,P570,+1918-00-00T00:00:00Z
Q61804773,P570,+1939-08-08T00:00:00Z
Q61804773,P569,+1850-00-00T00:00:00Z
Q460075,P569,+1886-01-22T00:00:00Z
Q460075,P570,+1961-01-10T00:00:00Z
Q95231834,P570,+1965-06-01T00:00:00Z
Q95231834,P569,+1887-11-27T00:00:00Z
Q85203130,P569,+1969-06-15T00:00:00Z
Q6100095,P569,+1918-04-28T00:00:00Z
Q6100095,P570,+2017-04-11T00:00:00Z
Q12212819,P570,+1967-11-02T00:00:00Z
Q12212819,P569,+1913-00-00T00:00:00Z
Q16858111,P569,+1750-00-00T00:00:00Z
Q16858111,P570,+1818-00-00T00:00:00Z
Q30303461,P569,+1952-05-31T00:00:00Z
Q30303461,P570,+2022-04-06T00:00:00Z
Q41535671,P569,+1948-05-30T00:00:00Z
Q21209683,P569,+1902-07-21T00:00:00Z
Q21209683,P570,+1991-09-10T00:00:00Z
Q1324422,P570,+1566-01-01T00:00:00Z
Q1324422,P569,+1506-00-00T00:00:00Z
Q50413285,P569,+1917-03-02T00:00:00Z
Q50413285,P570,+1983-01-25T00:00:00Z
Q21288652,P569,+1855-08-11T00:00:00Z
Q21288652,P570,+1929-01-18T00:00:00Z
Q91481237,P569,+1951-00-00T00:00:00Z
Q30106692,P569,+1977-01-01T00:00:00Z
Q1176435,P569,+1902-07-02T00:00:00Z
Q1176435,P570,+1998-07-07T00:00:00Z
Q7408544,P569,+1973-01-01T00:00:00Z
Q9374821,P569,+1939-02-11T00:00:00Z
Q111722315,P569,+1889-00-00T00:00:00Z
Q111722315,P570,+1946-00-00T00:00:00Z
Q16666519,P569,+1966-07-22T00:00:00Z
Q1254907,P569,+1930-08-21T00:00:00Z
Q15109525,P569,+1857-01-01T00:00:00Z
Q15109525,P570,+1924-09-29T00:00:00Z
Q446917,P569,+1932-02-19T00:00:00Z
Q467460,P569,+1852-10-12T00:00:00Z
Q467460,P570,+1934-05-02T00:00:00Z
Q528343,P569,+1955-06-24T00:00:00Z
Q105483784,P569,+1899-01-15T00:00:00Z
Q105483784,P570,+1969-09-02T00:00:00Z
Q94917781,P569,+1887-00-00T00:00:00Z
Q94917781,P570,+1963-00-00T00:00:00Z
Q1364945,P569,-0445-01-01T00:00:00Z
Q6196778,P569,+1960-06-24T00:00:00Z
Q3374133,P569,+1714-06-00T00:00:00Z
Q3374133,P570,+1777-03-03T00:00:00Z
Q44601,P569,+1483-03-06T00:00:00Z
Q44601,P570,+1540-05-22T00:00:00Z
Q77161,P570,+1980-07-19T00:00:00Z
Q77161,P569,+1904-02-17T00:00:00Z
Q1084990,P569,+1936-11-01T00:00:00Z
Q1084990,P570,+2017-03-26T00:00:00Z
Q95137448,P569,+1961-08-08T00:00:00Z
Q893722,P569,+1893-08-16T00:00:00Z
Q893722,P570,+1936-12-20T00:00:00Z
Q28806559,P569,+1958-10-21T00:00:00Z
Q5475697,P569,+1884-01-21T00:00:00Z
Q5475697,P570,+1945-03-18T00:00:00Z
Q1461644,P569,+1932-01-31T00:00:00Z
Q1268645,P569,+1839-02-15T00:00:00Z
Q1268645,P570,+1893-01-01T00:00:00Z
Q16637238,P569,+1954-05-00T00:00:00Z
Q107725013,P569,+1936-00-00T00:00:00Z
Q107725013,P570,+2021-07-27T00:00:00Z
Q100784078,P570,+1884-12-15T00:00:00Z
Q61723,P569,+1870-04-07T00:00:00Z
Q61723,P570,+1919-05-02T00:00:00Z
Q55688328,P569,+1899-01-01T00:00:00Z
Q55688328,P570,+1972-01-24T00:00:00Z
Q8046296,P569,+1926-08-03T00:00:00Z
Q8046296,P570,+2019-07-21T00:00:00Z
Q106834438,P569,+1966-01-01T00:00:00Z
Q1469018,P569,+1963-08-05T00:00:00Z
Q11979533,P569,+1893-01-01T00:00:00Z
Q11979533,P570,+1978-01-01T00:00:00Z
Q969976,P569,-0330-00-00T00:00:00Z
Q969976,P570,-0250-00-00T00:00:00Z
Q821990,P570,+1866-03-22T00:00:00Z
Q821990,P569,+1797-01-01T00:00:00Z
Q4083917,P569,+1982-02-02T00:00:00Z
Q330292,P569,+1946-03-27T00:00:00Z
Q18913557,P569,+1879-05-08T00:00:00Z
Q18913557,P570,+1965-00-00T00:00:00Z
Q2830571,P569,+1953-01-01T00:00:00Z
Q15064584,P569,+1816-06-12T00:00:00Z
Q15064584,P570,+1897-01-10T00:00:00Z
Q42888555,P570,+1971-10-13T00:00:00Z
Q42888555,P569,+1895-12-03T00:00:00Z
Q120263291,P569,+1850-00-00T00:00:00Z
Q120263291,P570,+1928-00-00T00:00:00Z
Q5879,P569,+1749-08-28T00:00:00Z
Q5879,P570,+1832-03-22T00:00:00Z
Q326624,P569,+1905-03-26T00:00:00Z
Q326624,P570,+1987-07-02T00:00:00Z
Q56825018,P569,+1895-08-15T00:00:00Z
Q56825018,P570,+1971-09-11T00:00:00Z
Q22696871,P570,+1998-00-00T00:00:00Z
Q22696871,P569,+1924-00-00T00:00:00Z
Q110584537,P569,+1946-01-01T00:00:00Z
Q42888693,P570,+1996-01-09T00:00:00Z
Q42888693,P569,+1912-01-11T00:00:00Z
Q3870147,P569,+1530-00-00T00:00:00Z
Q3870147,P570,+1570-00-00T00:00:00Z
Q952978,P569,+1954-04-20T00:00:00Z
Q3367338,P569,+1957-00-00T00:00:00Z
Q10340373,P569,+1902-01-01T00:00:00Z
Q10340373,P570,+1952-01-01T00:00:00Z
Q113018301,P569,+1888-00-00T00:00:00Z
Q76707,P570,+1891-06-23T00:00:00Z
Q76707,P569,+1804-10-04T00:00:00Z
Q66880,P569,+1821-10-05T00:00:00Z
Q66880,P570,+1901-08-27T00:00:00Z
Q3768924,P570,+1802-02-26T00:00:00Z
Q3768924,P569,+1754-02-26T00:00:00Z
Q111637,P569,+1921-04-19T00:00:00Z
Q111637,P570,+2006-11-01T00:00:00Z
Q56872317,P569,+1955-07-04T00:00:00Z
Q56872317,P570,+2018-10-02T00:00:00Z
Q94930939,P569,+1884-00-00T00:00:00Z
Q94930939,P570,+1960-00-00T00:00:00Z
Q1333105,P569,+1913-09-30T00:00:00Z
Q1333105,P570,+1996-09-09T00:00:00Z
Q59601758,P569,+1860-05-01T00:00:00Z
Q59601758,P570,+1884-02-26T00:00:00Z
Q731808,P569,+1800-09-22T00:00:00Z
Q731808,P570,+1884-09-10T00:00:00Z
Q2649325,P569,+1935-05-31T00:00:00Z
Q2649325,P570,+2022-05-27T00:00:00Z
Q86504,P569,+1935-07-30T00:00:00Z
Q86504,P570,+2020-09-13T00:00:00Z
Q20653371,P569,+1955-09-21T00:00:00Z
Q6590666,P569,+1883-07-13T00:00:00Z
Q6590666,P570,+1942-10-01T00:00:00Z
Q5982445,P569,+1974-01-01T00:00:00Z
Q725298,P569,+1899-09-25T00:00:00Z
Q725298,P570,+1967-07-04T00:00:00Z
Q310757,P569,+1711-05-18T00:00:00Z
Q310757,P570,+1787-02-13T00:00:00Z
Q1271901,P569,+0581-01-01T00:00:00Z
Q1271901,P570,+0645-01-01T00:00:00Z
Q30308523,P569,+1972-08-20T00:00:00Z
Q6015614,P569,+1966-06-05T00:00:00Z
Q1173590,P570,+2014-05-13T00:00:00Z
Q1173590,P569,+1926-07-08T00:00:00Z
Q6536301,P569,+1870-08-08T00:00:00Z
Q6536301,P570,+1963-10-25T00:00:00Z
Q51989,P569,+1764-05-20T00:00:00Z
Q51989,P570,+1850-01-27T00:00:00Z
Q466093,P569,+1757-02-03T00:00:00Z
Q466093,P570,+1820-04-25T00:00:00Z
Q3538774,P569,+1479-00-00T00:00:00Z
Q3538774,P570,+1536-00-00T00:00:00Z
Q16194829,P569,+1962-01-01T00:00:00Z
Q77012,P569,+1863-05-25T00:00:00Z
Q77012,P570,+1936-07-25T00:00:00Z
Q106039415,P569,+1941-08-00T00:00:00Z
Q120769152,P569,+1899-10-03T00:00:00Z
Q120769152,P570,+1982-05-10T00:00:00Z
Q21340146,P569,+1950-01-01T00:00:00Z
Q21340146,P570,+2018-05-01T00:00:00Z
Q11692949,P569,+1949-00-00T00:00:00Z
Q23304140,P569,+1952-12-20T00:00:00Z
Q16473158,P569,+1904-00-00T00:00:00Z
Q16473158,P570,+1983-00-00T00:00:00Z
Q709174,P570,+1654-11-13T00:00:00Z
Q709174,P569,+1573-07-20T00:00:00Z
Q113676155,P569,+1942-11-26T00:00:00Z
Q113676155,P570,+2010-07-19T00:00:00Z
Q80612,P570,-0525-00-00T00:00:00Z
Q80612,P569,-0585-00-00T00:00:00Z
Q95143504,P570,+1983-08-24T00:00:00Z
Q95143504,P569,+1931-11-28T00:00:00Z
Q106635704,P569,+1958-01-29T00:00:00Z
Q5296942,P570,+2007-11-28T00:00:00Z
Q5296942,P569,+1929-06-27T00:00:00Z
Q55672455,P569,+1854-10-04T00:00:00Z
Q55672455,P570,+1918-05-16T00:00:00Z
Q2957692,P569,+1941-11-02T00:00:00Z
Q5654859,P569,+1881-10-10T00:00:00Z
Q5654859,P570,+1954-10-20T00:00:00Z
Q1085525,P569,+1958-11-22T00:00:00Z
Q1370176,P569,+1935-09-11T00:00:00Z
Q1443884,P569,+1883-04-09T00:00:00Z
Q1443884,P570,+1969-06-24T00:00:00Z
Q108561565,P569,+1943-00-00T00:00:00Z
Q108561565,P570,+2022-07-15T00:00:00Z
Q352573,P569,+1488-03-05T00:00:00Z
Q352573,P570,+1567-06-05T00:00:00Z
Q112535571,P569,+1983-00-00T00:00:00Z
Q456188,P569,+1938-01-01T00:00:00Z
Q456188,P570,+2019-12-21T00:00:00Z
Q97641,P569,+1804-04-15T00:00:00Z
Q97641,P570,+1876-01-07T00:00:00Z
Q601364,P569,+1883-12-19T00:00:00Z
Q601364,P570,+1946-03-06T00:00:00Z
Q6299378,P569,+1963-01-01T00:00:00Z
Q109180,P569,+1965-06-12T00:00:00Z
Q109180,P570,+2013-08-26T00:00:00Z
Q121334703,P569,+1793-00-00T00:00:00Z
Q121334703,P570,+1864-09-26T00:00:00Z
Q12177983,P569,+0800-00-00T00:00:00Z
Q12177983,P570,+0160-00-00T00:00:00Z
Q1396130,P569,+1960-01-31T00:00:00Z
Q112438534,P570,+1990-00-00T00:00:00Z
Q6014183,P569,+1940-00-00T00:00:00Z
Q41806280,P569,+1898-08-29T00:00:00Z
Q41806280,P570,+1958-09-20T00:00:00Z
Q452299,P570,+1991-05-15T00:00:00Z
Q452299,P569,+1900-00-00T00:00:00Z
Q518757,P569,+1955-12-18T00:00:00Z
Q518757,P570,+2010-07-27T00:00:00Z
Q96242461,P569,+1685-01-01T00:00:00Z
Q96242461,P570,+1774-02-15T00:00:00Z
Q6822948,P569,+1941-10-11T00:00:00Z
Q6822948,P570,+2020-06-26T00:00:00Z
Q344599,P569,+1850-09-14T00:00:00Z
Q344599,P570,+1920-12-14T00:00:00Z
Q1683995,P569,+1969-10-12T00:00:00Z
Q75795,P569,+1810-09-24T00:00:00Z
Q75795,P570,+1876-04-27T00:00:00Z
Q466050,P569,+1863-04-15T00:00:00Z
Q466050,P570,+1945-02-08T00:00:00Z
Q56824721,P569,+1943-00-00T00:00:00Z
Q2461041,P569,+1989-00-00T00:00:00Z
Q918655,P569,+1960-01-01T00:00:00Z
Q49496,P569,+1621-07-08T00:00:00Z
Q49496,P570,+1695-04-13T00:00:00Z
Q310002,P569,+1651-08-06T00:00:00Z
Q310002,P570,+1715-01-07T00:00:00Z
Q112554737,P570,+1998-00-00T00:00:00Z
Q112554737,P569,+1929-00-00T00:00:00Z
Q1475830,P569,+1944-06-11T00:00:00Z
Q65665533,P569,+1929-01-01T00:00:00Z
Q94887956,P569,+1874-00-00T00:00:00Z
Q94887956,P570,+1943-00-00T00:00:00Z
Q53996721,P569,+1938-02-15T00:00:00Z
Q11042559,P570,+1986-00-00T00:00:00Z
Q11042559,P569,+1916-10-25T00:00:00Z
Q17418645,P569,+1946-01-03T00:00:00Z
Q17418645,P570,+2010-06-03T00:00:00Z
Q349485,P569,+1818-09-09T00:00:00Z
Q349485,P570,+1903-09-01T00:00:00Z
Q333220,P570,+1868-05-07T00:00:00Z
Q333220,P569,+1778-09-19T00:00:00Z
Q1792731,P570,+1519-01-01T00:00:00Z
Q1792731,P569,+1470-00-00T00:00:00Z
Q17385126,P569,+1912-00-00T00:00:00Z
Q17385126,P570,+2004-08-30T00:00:00Z
Q1592113,P569,+1841-03-13T00:00:00Z
Q1592113,P570,+1916-09-10T00:00:00Z
Q434331,P569,+1891-05-24T00:00:00Z
Q434331,P570,+1943-10-18T00:00:00Z
Q26970925,P569,+1878-05-21T00:00:00Z
Q26970925,P570,+1962-01-03T00:00:00Z
Q732025,P569,+1919-10-22T00:00:00Z
Q732025,P570,+1988-11-07T00:00:00Z
Q1971886,P569,+1888-08-28T00:00:00Z
Q1971886,P570,+1966-01-28T00:00:00Z
Q27978782,P570,+1942-00-00T00:00:00Z
Q27978782,P569,+1866-00-00T00:00:00Z
Q5240258,P569,+1953-01-01T00:00:00Z
Q307440,P570,+2004-01-24T00:00:00Z
Q307440,P569,+1933-05-29T00:00:00Z
Q3088960,P569,+1903-03-19T00:00:00Z
Q3088960,P570,+1996-05-24T00:00:00Z
Q14540696,P569,+1910-09-25T00:00:00Z
Q14540696,P570,+1975-03-03T00:00:00Z
Q30015846,P570,+1905-05-12T00:00:00Z
Q30015846,P569,+1880-00-00T00:00:00Z
Q1649541,P570,+1968-01-26T00:00:00Z
Q1649541,P569,+1895-01-09T00:00:00Z
Q713144,P569,+1931-06-05T00:00:00Z
Q713144,P570,+2021-03-18T00:00:00Z
Q439903,P569,+1893-06-04T00:00:00Z
Q439903,P570,+1939-09-21T00:00:00Z
Q27975333,P570,+2018-11-07T00:00:00Z
Q27975333,P569,+1928-07-07T00:00:00Z
Q63895,P569,+1905-05-22T00:00:00Z
Q63895,P570,+1999-06-07T00:00:00Z
Q444025,P569,+1955-01-01T00:00:00Z
Q1541962,P569,+1948-01-01T00:00:00Z
Q8198883,P569,+1897-09-17T00:00:00Z
Q8198883,P570,+1967-04-11T00:00:00Z
Q16900047,P569,+1963-01-14T00:00:00Z
Q12025514,P570,+1980-06-01T00:00:00Z
Q12025514,P569,+1919-11-01T00:00:00Z
Q6014195,P569,+1962-01-01T00:00:00Z
Q121666787,P570,+1958-10-15T00:00:00Z
Q121666787,P569,+1881-11-22T00:00:00Z
Q1427244,P569,+1766-05-19T00:00:00Z
Q1427244,P570,+1827-08-04T00:00:00Z
Q1086671,P569,+1952-08-30T00:00:00Z
Q95225990,P569,+1940-00-00T00:00:00Z
Q215031,P569,+1901-01-17T00:00:00Z
Q215031,P570,+1973-06-25T00:00:00Z
Q1248569,P569,+1943-06-06T00:00:00Z
Q19802277,P569,+1475-00-00T00:00:00Z
Q19802277,P570,+1510-00-00T00:00:00Z
Q4695753,P570,+1960-10-13T00:00:00Z
Q4695753,P569,+1881-01-01T00:00:00Z
Q96240626,P569,+1931-10-08T00:00:00Z
Q96240626,P570,+1996-11-10T00:00:00Z
Q343026,P569,+1951-02-05T00:00:00Z
Q343026,P570,+2016-06-22T00:00:00Z
Q5934227,P569,+1972-00-00T00:00:00Z
Q579194,P569,+1467-01-01T00:00:00Z
Q579194,P570,+1550-01-01T00:00:00Z
Q6033966,P569,+1976-01-01T00:00:00Z
Q3553650,P569,+1979-04-10T00:00:00Z
Q71811,P569,+1934-03-17T00:00:00Z
Q1391733,P569,+1945-08-20T00:00:00Z
Q1391733,P570,+1992-06-08T00:00:00Z
Q17402571,P569,+1904-02-10T00:00:00Z
Q17402571,P570,+1977-10-28T00:00:00Z
Q124692,P569,+1967-11-04T00:00:00Z
Q101925,P569,+1880-02-27T00:00:00Z
Q101925,P570,+1945-07-16T00:00:00Z
Q8007152,P570,+1958-01-05T00:00:00Z
Q8007152,P569,+1880-07-22T00:00:00Z
Q119150621,P569,+1910-09-18T00:00:00Z
Q119150621,P570,+1981-04-16T00:00:00Z
Q767316,P569,+1837-02-06T00:00:00Z
Q767316,P570,+1903-04-15T00:00:00Z
Q3340877,P569,+1959-04-26T00:00:00Z
Q629224,P569,+1827-01-28T00:00:00Z
Q629224,P570,+1892-05-05T00:00:00Z
Q24545758,P569,+1977-01-01T00:00:00Z
Q761368,P569,+1891-01-09T00:00:00Z
Q761368,P570,+1960-11-05T00:00:00Z
Q52148436,P569,+1851-01-01T00:00:00Z
Q52148436,P570,+1922-01-01T00:00:00Z
Q61911063,P569,+1895-01-01T00:00:00Z
Q61911063,P570,+1938-10-27T00:00:00Z
Q1040900,P569,+1866-03-04T00:00:00Z
Q1040900,P570,+1944-12-05T00:00:00Z
Q3174989,P569,+1864-02-13T00:00:00Z
Q3174989,P570,+1928-01-01T00:00:00Z
Q115862183,P569,+1865-10-21T00:00:00Z
Q108174889,P569,+1799-01-21T00:00:00Z
Q108174889,P570,+1840-01-05T00:00:00Z
Q3196037,P569,+1942-11-26T00:00:00Z
Q3196037,P570,+2015-11-09T00:00:00Z
Q6100827,P569,+1939-01-22T00:00:00Z
Q18436,P569,+1851-08-26T00:00:00Z
Q18436,P570,+1917-09-20T00:00:00Z
Q1035338,P569,+1658-10-21T00:00:00Z
Q1035338,P570,+1722-01-23T00:00:00Z
Q95323273,P569,+1939-00-00T00:00:00Z
Q1334593,P569,+1898-10-21T00:00:00Z
Q1334593,P570,+1981-07-27T00:00:00Z
Q862297,P569,+1921-10-29T00:00:00Z
Q862297,P570,+2003-01-22T00:00:00Z
Q317787,P569,+0994-11-07T00:00:00Z
Q317787,P570,+1064-08-15T00:00:00Z
Q28967722,P569,+1955-01-19T00:00:00Z
Q4088747,P569,+1902-03-02T00:00:00Z
Q4088747,P570,+1983-02-28T00:00:00Z
Q13105513,P569,+1913-10-15T00:00:00Z
Q13105513,P570,+2004-12-02T00:00:00Z
Q61413140,P569,+1880-02-12T00:00:00Z
Q61413140,P570,+1969-08-04T00:00:00Z
Q796587,P569,+1185-01-01T00:00:00Z
Q796587,P570,+1248-01-01T00:00:00Z
Q1678071,P569,+1883-02-18T00:00:00Z
Q1678071,P570,+1971-04-03T00:00:00Z
Q94908029,P570,+1871-01-19T00:00:00Z
Q94908029,P569,+1845-07-01T00:00:00Z
Q112404749,P569,+1944-00-00T00:00:00Z
Q72913,P569,+1869-11-13T00:00:00Z
Q72913,P570,+1943-02-24T00:00:00Z
Q20768913,P569,+1882-12-24T00:00:00Z
Q20768913,P570,+1930-00-00T00:00:00Z
Q28501419,P569,+1086-12-22T00:00:00Z
Q28501419,P570,+1174-01-08T00:00:00Z
Q794806,P570,+1888-11-28T00:00:00Z
Q794806,P569,+1840-02-05T00:00:00Z
Q28526906,P569,+1950-12-03T00:00:00Z
Q112475535,P569,+1965-00-00T00:00:00Z
Q37999160,P570,+2010-01-13T00:00:00Z
Q37999160,P569,+1924-02-06T00:00:00Z
Q95344,P569,+1945-01-01T00:00:00Z
Q484795,P569,+1425-00-00T00:00:00Z
Q484795,P570,+1475-00-00T00:00:00Z
Q112373720,P569,+1958-00-00T00:00:00Z
Q5850751,P569,+1916-00-00T00:00:00Z
Q5850751,P570,+1996-10-27T00:00:00Z
Q12025503,P569,+1947-07-04T00:00:00Z
Q762505,P569,+1840-07-29T00:00:00Z
Q762505,P570,+1889-03-27T00:00:00Z
Q6244385,P570,+1859-05-02T00:00:00Z
Q6244385,P569,+1779-11-22T00:00:00Z
Q23296626,P570,+2011-01-27T00:00:00Z
Q23296626,P569,+1940-05-24T00:00:00Z
Q94809720,P569,+1850-00-00T00:00:00Z
Q94809720,P570,+1915-00-00T00:00:00Z
Q61446,P569,+1872-02-08T00:00:00Z
Q61446,P570,+1933-08-31T00:00:00Z
Q214375,P569,+1875-07-18T00:00:00Z
Q214375,P570,+1947-06-11T00:00:00Z
Q1560951,P569,+1927-11-29T00:00:00Z
Q1560951,P570,+2008-09-15T00:00:00Z
Q263531,P569,+1864-09-08T00:00:00Z
Q263531,P570,+1929-06-21T00:00:00Z
Q25742593,P569,+1897-09-04T00:00:00Z
Q25742593,P570,+1930-06-09T00:00:00Z
Q24232766,P569,+1950-11-20T00:00:00Z
Q110146694,P569,+1921-02-04T00:00:00Z
Q110146694,P570,+1993-11-05T00:00:00Z
Q97773337,P569,+1926-00-00T00:00:00Z
Q97773337,P570,+1988-03-20T00:00:00Z
Q5018643,P569,+1928-12-17T00:00:00Z
Q5018643,P570,+2020-08-09T00:00:00Z
Q12260044,P569,+1952-09-18T00:00:00Z
Q93254188,P569,+1936-04-10T00:00:00Z
Q87479834,P570,+1943-01-01T00:00:00Z
Q87479834,P569,+1862-06-20T00:00:00Z
Q2883901,P569,+1953-02-25T00:00:00Z
Q713554,P569,+0195-01-01T00:00:00Z
Q713554,P570,+0256-01-01T00:00:00Z
Q110628537,P569,+1975-03-09T00:00:00Z
Q1352704,P569,+1270-01-01T00:00:00Z
Q1352704,P570,+1342-11-29T00:00:00Z
Q105566,P569,+1923-06-10T00:00:00Z
Q105566,P570,+2004-02-05T00:00:00Z
Q95361554,P569,+1913-09-07T00:00:00Z
Q109545,P570,+1641-04-27T00:00:00Z
Q109545,P569,+1585-01-01T00:00:00Z
Q2821530,P569,+1920-12-13T00:00:00Z
Q2821530,P570,+1991-02-28T00:00:00Z
Q45100231,P569,+1960-12-24T00:00:00Z
Q108575225,P569,+1896-01-01T00:00:00Z
Q108575225,P570,+1964-01-01T00:00:00Z
Q12211015,P569,+1946-01-11T00:00:00Z
Q12211015,P570,+2022-07-04T00:00:00Z
Q925716,P569,+0500-01-01T00:00:00Z
Q925716,P570,+0600-01-01T00:00:00Z
Q2428243,P569,+1967-01-01T00:00:00Z
Q63441529,P569,+1977-09-05T00:00:00Z
Q655390,P569,+1561-02-08T00:00:00Z
Q655390,P570,+1619-10-19T00:00:00Z
Q907688,P569,+1783-03-00T00:00:00Z
Q907688,P570,+1849-12-13T00:00:00Z
Q73210,P569,+1820-01-28T00:00:00Z
Q73210,P570,+1888-09-14T00:00:00Z
Q21504516,P570,+1923-01-01T00:00:00Z
Q21504516,P569,+1900-00-00T00:00:00Z
Q30611366,P570,+1993-01-28T00:00:00Z
Q30611366,P569,+1939-07-24T00:00:00Z
Q6086006,P569,+1955-00-00T00:00:00Z
Q16664704,P569,+1975-12-10T00:00:00Z
Q989884,P569,+1963-01-01T00:00:00Z
Q286232,P569,+1859-02-12T00:00:00Z
Q286232,P570,+1933-11-02T00:00:00Z
Q21515813,P569,+1941-01-22T00:00:00Z
Q21515813,P570,+2009-08-17T00:00:00Z
Q77947,P569,+1862-08-29T00:00:00Z
Q77947,P570,+1915-04-26T00:00:00Z
Q58242696,P569,+1844-01-01T00:00:00Z
Q58242696,P570,+1927-01-01T00:00:00Z
Q449769,P569,+1936-04-18T00:00:00Z
Q449769,P570,+2021-02-16T00:00:00Z
Q7373256,P570,+2013-09-30T00:00:00Z
Q7373256,P569,+1936-09-14T00:00:00Z
Q220313,P570,+1452-06-26T00:00:00Z
Q220313,P569,+1355-01-01T00:00:00Z
Q94844665,P569,+1872-00-00T00:00:00Z
Q94844665,P570,+1943-00-00T00:00:00Z
Q4203096,P569,+1928-03-28T00:00:00Z
Q4203096,P570,+2019-01-23T00:00:00Z
Q21390208,P569,+1961-00-00T00:00:00Z
Q12365558,P569,+1903-01-18T00:00:00Z
Q12365558,P570,+1966-06-22T00:00:00Z
Q32606779,P569,+1857-09-08T00:00:00Z
Q32606779,P570,+1949-07-04T00:00:00Z
Q3352348,P569,+1937-08-17T00:00:00Z
Q3352348,P570,+2002-06-07T00:00:00Z
Q274667,P569,+1969-01-27T00:00:00Z
Q2644691,P569,+1902-11-01T00:00:00Z
Q2644691,P570,+2001-02-03T00:00:00Z
Q258358,P569,+1964-01-01T00:00:00Z
Q106411497,P569,+1763-07-26T00:00:00Z
Q106411497,P570,+1823-01-01T00:00:00Z
Q21390121,P569,+2000-00-00T00:00:00Z
Q3275709,P569,+1640-00-00T00:00:00Z
Q3275709,P570,+1682-00-00T00:00:00Z
Q6047124,P569,+1972-10-27T00:00:00Z
Q94933206,P569,+1892-00-00T00:00:00Z
Q94933206,P570,+1974-00-00T00:00:00Z
Q123706,P569,+1934-04-19T00:00:00Z
Q75350,P569,+1829-05-21T00:00:00Z
Q75350,P570,+1870-08-29T00:00:00Z
Q1682612,P569,+1939-11-19T00:00:00Z
Q18230,P569,+1893-11-01T00:00:00Z
Q18230,P570,+1980-11-09T00:00:00Z
Q1384730,P569,+1884-06-02T00:00:00Z
Q1384730,P570,+1959-08-22T00:00:00Z
Q1621474,P569,+0820-00-00T00:00:00Z
Q1621474,P570,+0912-01-01T00:00:00Z
Q5968421,P569,+1697-00-00T00:00:00Z
Q5968421,P570,+1744-00-00T00:00:00Z
Q1665854,P569,+1903-12-05T00:00:00Z
Q1665854,P570,+1985-05-14T00:00:00Z
Q154545,P569,+1906-10-09T00:00:00Z
Q154545,P570,+2001-12-20T00:00:00Z
Q15901863,P569,+1920-06-28T00:00:00Z
Q15901863,P570,+2004-09-30T00:00:00Z
Q483181,P569,+1612-01-04T00:00:00Z
Q483181,P570,+1645-04-26T00:00:00Z
Q1225062,P569,-0100-00-00T00:00:00Z
Q1225062,P570,-0020-00-00T00:00:00Z
Q5956436,P569,+1952-02-19T00:00:00Z
Q26085238,P569,+1950-04-20T00:00:00Z
Q85022486,P569,+1936-04-24T00:00:00Z
Q85022486,P570,+2015-02-15T00:00:00Z
Q7151694,P569,+1956-01-01T00:00:00Z
Q69631,P569,+1927-09-24T00:00:00Z
Q69631,P570,+2022-02-27T00:00:00Z
Q7022871,P570,+1997-06-13T00:00:00Z
Q7022871,P569,+1909-09-16T00:00:00Z
