start_node,edge_type,end_node
Q431092,P106,Q39631
Q431092,P69,Q15574
Q4893008,P27,Q96
Q4893008,P69,Q1367388
Q4893008,P106,Q49757
Q4173628,P27,Q15180
Q4173628,P106,Q36180
Q93224462,P106,Q1622272
Q93224462,P101,Q5891
Q93224462,P27,Q298
Q93224462,P69,Q1129925
Q19766283,P106,Q11486702
Q19766283,P27,Q183
Q19766283,P101,Q50637
Q740372,P27,Q28
Q740372,P106,Q1930187
Q5955111,P27,Q794
Q5955111,P69,Q503424
Q5955111,P106,Q4964182
Q23710560,P27,Q39
Q23710560,P106,Q1622272
Q23710560,P101,Q5891
Q112512559,P106,Q121594
Q112512559,P101,Q126842
Q110629632,P106,Q4964182
Q110629632,P69,Q20032795
Q1989043,P27,Q183
Q1989043,P106,Q4964182
Q1989043,P101,Q5891
Q112499945,P106,Q121594
Q112499945,P101,Q5891
Q113753131,P106,Q875686
Q113753131,P27,Q20
Q26978757,P106,Q4964182
Q12403327,P27,Q801
Q12403327,P106,Q18930007
Q12403327,P69,Q174158
Q12403327,P101,Q745692
Q47118498,P106,Q4964182
Q47118498,P69,Q1122926
Q47118498,P27,Q45
Q5264703,P27,Q30
Q5264703,P106,Q1201260
Q5264703,P101,Q362
Q61110887,P106,Q3658608
Q4893769,P69,Q180865
Q4893769,P106,Q4964182
Q4893769,P27,Q30
Q4893769,P101,Q36442
Q8046296,P106,Q58968
Q8046296,P27,Q801
Q5482394,P27,Q233
Q5482394,P106,Q4964182
Q20652926,P106,Q3055126
Q20652926,P69,Q180865
Q20652926,P27,Q16
Q59458741,P1066,Q9342228
Q59458741,P106,Q1650915
Q59458741,P69,Q175529
Q3087821,P106,Q170790
Q3087821,P101,Q852732
Q3087821,P27,Q142
Q3087821,P69,Q273605
Q3087821,P1066,Q1684974
Q3087821,P185,Q93944806
Q21815275,P27,Q29
Q21815275,P106,Q4964182
Q21815275,P69,Q43452
Q11469117,P106,Q4964182
Q11469117,P27,Q17
Q11469117,P69,Q274486
Q95309154,P106,Q4964182
Q53066551,P106,Q24017732
Q53066551,P69,Q34433
Q53066551,P185,Q91141353
Q3928477,P106,Q4964182
Q3928477,P2348,Q2815472
Q3928477,P135,Q179541
Q3928477,P27,Q1747689
Q95483581,P27,Q33946
Q95483581,P106,Q212980
Q9389714,P106,Q82955
Q9389714,P27,Q36
Q9389714,P69,Q9379430
Q9389714,P101,Q1622272
Q112488481,P106,Q193391
Q112488481,P101,Q1889
Q113829985,P106,Q4964182
Q12350056,P106,Q4964182
Q12350056,P27,Q36
Q25205792,P106,Q1622272
Q25205792,P27,Q183
Q25205792,P69,Q152171
Q25205792,P101,Q146491
Q112523420,P106,Q201788
Q112523420,P101,Q309
Q94754109,P106,Q4964182
Q3761960,P106,Q4964182
Q21007322,P106,Q39631
Q21007322,P27,Q28
Q7267602,P106,Q4964182
Q7267602,P27,Q9903
Q97065297,P27,Q30
Q97065297,P106,Q39631
Q97065297,P101,Q2632182
Q57112,P27,Q183
Q57112,P106,Q201788
Q57112,P69,Q32120
Q57112,P800,Q854921
Q57112,P737,Q5879
Q57112,P135,Q1411984
Q109180,P27,Q183
Q109180,P135,Q7066
Q109180,P800,Q7415755
Q109180,P69,Q414041
Q109180,P106,Q36180
Q54849737,P106,Q3658608
Q353362,P106,Q49757
Q353362,P27,Q29999
Q353362,P551,Q43631
Q353362,P101,Q7748
Q9382661,P69,Q179036
Q9382661,P106,Q4964182
Q9382661,P27,Q36
Q98970028,P27,Q38
Q98970028,P106,Q14565331
Q28923820,P106,Q15632482
Q28923820,P27,Q142
Q28923820,P69,Q83259
Q28923820,P185,Q3383097
Q55916114,P106,Q1234713
Q4679279,P106,Q4964182
Q4679279,P101,Q5891
Q4679279,P27,Q221457
Q4679279,P69,Q32120
Q3939150,P106,Q39631
Q3939150,P27,Q172579
Q108812250,P106,Q4964182
Q108812250,P27,Q183
Q10320806,P106,Q4964182
Q10320806,P27,Q794
Q10320806,P69,Q737835
Q10320806,P101,Q36442
Q930749,P106,Q36180
Q930749,P27,Q183
Q60919742,P106,Q4964182
Q60919742,P27,Q40
Q159876,P106,Q36180
Q159876,P27,Q142
Q159876,P135,Q267932
Q159876,P69,Q841581
Q159876,P800,Q7236827
Q159876,P101,Q8162
Q159876,P185,Q860387
Q159876,P802,Q17198254
Q85737,P27,Q183
Q85737,P106,Q4964182
Q123171729,P106,Q4964182
Q12349931,P106,Q1028181
Q12349931,P69,Q1124144
Q12349931,P27,Q28
Q97065823,P106,Q98594162
Q62714695,P69,Q1778321
Q62714695,P106,Q37226
Q62714695,P101,Q59115
Q62714695,P27,Q15180
Q24449683,P106,Q901
Q24449683,P69,Q49116
Q24449683,P101,Q9418
Q94919734,P106,Q4964182
Q823292,P27,Q145
Q823292,P106,Q170790
Q823292,P69,Q327116
Q823292,P101,Q8789
Q93252955,P106,Q17167049
Q93252955,P101,Q208217
Q9140635,P27,Q36
Q9140635,P106,Q4964182
Q9140635,P101,Q5891
Q128073,P106,Q333634
Q128073,P27,Q38
Q128073,P69,Q1807942
Q95342095,P106,Q1238570
Q95342095,P101,Q36442
Q113753651,P106,Q19829980
Q113753651,P27,Q212
Q202555,P27,Q142
Q202555,P106,Q4964182
Q202555,P101,Q5891
Q5973447,P106,Q49757
Q5973447,P27,Q29
Q5973447,P69,Q21705070
Q375438,P27,Q70972
Q375438,P106,Q4964182
Q375438,P69,Q1059546
Q375438,P1066,Q192315
Q112489329,P106,Q4964182
Q112489329,P101,Q5891
Q112404869,P106,Q1238570
Q112404869,P101,Q36442
Q204996,P27,Q34
Q204996,P106,Q36180
Q204996,P101,Q9174
Q55720008,P106,Q1234713
Q112476064,P106,Q1622272
Q112476064,P27,Q29
Q95483653,P106,Q1234713
Q16146588,P106,Q4964182
Q1792871,P27,Q183
Q1792871,P106,Q49757
Q1792871,P101,Q8242
Q68550,P106,Q170790
Q68550,P69,Q152838
Q68550,P27,Q145
Q68550,P1066,Q7099
Q68550,P101,Q175515
Q20041467,P69,Q1153094
Q20041467,P106,Q4964182
Q20041467,P27,Q17
Q584197,P27,Q414
Q584197,P106,Q14467526
Q584197,P69,Q1570489
Q31457194,P106,Q4964182
Q31457194,P27,Q15180
Q31457194,P69,Q2617399
Q12261068,P106,Q2259532
Q12261068,P101,Q35986
Q12261068,P27,Q29
Q15430564,P101,Q194294
Q15430564,P27,Q30
Q15430564,P800,Q20718334
Q15430564,P69,Q1079140
Q15430564,P106,Q901
Q93238926,P27,Q38
Q93238926,P106,Q16389557
Q93238926,P69,Q193510
Q93238926,P101,Q9471
Q113794108,P106,Q2029179
Q113794108,P27,Q40
Q18288619,P106,Q4964182
Q18288619,P802,Q3606715
Q2870703,P106,Q1930187
Q2870703,P27,Q142
Q2870703,P69,Q546118
Q2870703,P101,Q11030
Q556737,P27,Q30
Q556737,P69,Q179036
Q556737,P106,Q250867
Q54945974,P800,Q117805794
Q54945974,P27,Q148
Q54945974,P69,Q683580
Q54945974,P106,Q4964182
Q30950169,P69,Q32746
Q30950169,P106,Q4964182
Q30950169,P27,Q865
Q62004694,P106,Q18930236
Q62004694,P69,Q168756
Q306514,P27,Q30
Q306514,P106,Q82955
Q306514,P800,Q8033442
Q306514,P69,Q168756
Q306514,P101,Q179805
Q306514,P737,Q60030
Q4648516,P106,Q4964182
Q4648516,P27,Q145
Q4648516,P69,Q924289
Q324865,P106,Q4164507
Q324865,P27,Q34
Q324865,P69,Q221645
Q16013717,P27,Q27
Q16013717,P106,Q4964182
Q16013717,P69,Q644789
Q101988,P106,Q188094
Q101988,P27,Q183
Q101988,P69,Q153987
Q101988,P101,Q47555
Q101988,P800,Q122841098
Q3846727,P106,Q37226
Q2131273,P27,Q27306
Q2131273,P106,Q4964182
Q11570596,P27,Q17
Q11570596,P106,Q4964182
Q11570596,P69,Q7842
Q772711,P106,Q49757
Q772711,P27,Q172107
Q772711,P737,Q982015
Q5956436,P27,Q794
Q5956436,P106,Q3658608
Q113777760,P106,Q16063546
Q113777760,P27,Q38
Q7503105,P106,Q4964182
Q7503105,P27,Q219
Q11385989,P106,Q4964182
Q11385989,P69,Q7842
Q11385989,P27,Q17
Q3018133,P106,Q170790
Q3018133,P27,Q16
Q3018133,P69,Q168426
Q3018133,P1066,Q57317
Q3018133,P101,Q194294
Q113018301,P106,Q15296811
Q113018301,P27,Q414
Q113018301,P551,Q1486
Q1065901,P27,Q30
Q1065901,P106,Q36180
Q1065901,P551,Q462799
Q1065901,P69,Q1472347
Q1065901,P101,Q113209507
Q12352547,P106,Q4964182
Q12352547,P27,Q655621
Q113844984,P106,Q1234713
Q7312605,P69,Q838330
Q7312605,P106,Q4964182
Q1321015,P27,Q40
Q1321015,P106,Q17488357
Q1321015,P101,Q837795
Q112488777,P106,Q121594
Q112488777,P101,Q7922
Q3383097,P69,Q83259
Q3383097,P27,Q142
Q3383097,P106,Q3029430
Q3383097,P101,Q41630
Q7412131,P106,Q4964182
Q1092151,P27,Q34266
Q1092151,P101,Q39286
Q1092151,P69,Q28729082
Q1092151,P106,Q3055126
Q95350491,P106,Q4964182
Q6047441,P27,Q414
Q6047441,P106,Q4964182
Q6047441,P69,Q194223
Q6018298,P27,Q43
Q6018298,P106,Q3658608
Q112362047,P106,Q4964182
Q2865030,P27,Q30
Q2865030,P106,Q1114448
Q2865030,P69,Q1952033
Q2865030,P101,Q1004
Q15922044,P27,Q142
Q15922044,P106,Q3410028
Q15922044,P69,Q273605
Q33528762,P27,Q30
Q33528762,P106,Q18930007
Q33528762,P69,Q168756
Q12022411,P106,Q1234713
Q12022411,P27,Q33946
Q12022411,P101,Q5891
Q5950279,P106,Q1968442
Q5950279,P27,Q34
Q5950279,P69,Q185246
Q17097507,P2348,Q428995
Q17097507,P106,Q4964182
Q17097507,P27,Q1747689
Q97181627,P69,Q315658
Q97181627,P106,Q4964182
Q93259904,P106,Q4964182
Q112449903,P106,Q4964182
Q112449903,P185,Q93238318
Q112449903,P69,Q245247
Q85482,P27,Q40
Q85482,P106,Q1930187
Q85654,P106,Q593644
Q85654,P69,Q34433
Q85654,P27,Q183
Q85654,P185,Q92410
Q85654,P802,Q1539370
Q85654,P101,Q7991
Q3806574,P27,Q30
Q3806574,P106,Q1238570
Q3806574,P69,Q49088
Q3806574,P101,Q6223
Q3806574,P551,Q484678
Q258358,P69,Q34433
Q258358,P27,Q30
Q258358,P106,Q4964182
Q7653199,P106,Q4964182
Q7653199,P27,Q668
Q43613053,P106,Q1622272
Q43613053,P69,Q501841
Q43613053,P27,Q33
Q43613053,P101,Q121176
Q113806970,P106,Q4964182
Q874840,P106,Q37226
Q874840,P27,Q28
Q874840,P69,Q447216
Q46633,P27,Q174193
Q46633,P69,Q650068
Q46633,P106,Q170790
Q46633,P737,Q7259
Q46633,P101,Q395
Q46633,P800,Q485257
Q93259832,P106,Q4964182
Q93259832,P69,Q55044
Q109658849,P27,Q33946
Q109658849,P106,Q17167049
Q109658849,P101,Q208217
Q62083697,P106,Q4964182
Q2831246,P27,Q142
Q2831246,P106,Q42603
Q25050859,P106,Q4964182
Q259731,P27,Q34266
Q259731,P106,Q482980
Q259731,P69,Q4304155
Q259731,P101,Q5891
Q259731,P802,Q4131970
Q259731,P1066,Q731904
Q259731,P185,Q470453
Q112538986,P106,Q16004492
Q112538986,P101,Q131505
Q3302454,P27,Q142
Q3302454,P69,Q3578120
Q3302454,P106,Q12406482
Q60499601,P27,Q35
Q60499601,P106,Q16323111
Q294800,P27,Q1747689
Q294800,P106,Q36180
Q294800,P800,Q660519
Q294800,P2348,Q2277
Q294800,P1066,Q2658339
Q3131453,P27,Q142
Q3131453,P106,Q733786
Q112551398,P106,Q4964182
Q112551398,P101,Q5891
Q113790142,P106,Q1792450
Q113790142,P27,Q183
Q113790142,P101,Q50637
Q15429581,P27,Q30
Q15429581,P69,Q333886
Q15429581,P106,Q4964182
Q15429581,P101,Q5891
Q113802150,P106,Q1622272
Q95148416,P106,Q201788
Q112450006,P106,Q4964182
Q674993,P106,Q1234713
Q674993,P27,Q30
Q674993,P69,Q13371
Q674993,P101,Q34187
Q113717844,P106,Q15319501
Q113717844,P27,Q183
Q95149610,P106,Q1792450
Q108936920,P27,Q38
Q108936920,P106,Q4964182
Q108936920,P101,Q23542337
Q94509426,P106,Q1930187
Q16590290,P27,Q38
Q16590290,P106,Q1231865
Q78452,P27,Q183
Q78452,P106,Q4964182
Q30609233,P106,Q3658608
Q87350232,P106,Q23760244
Q87350232,P27,Q29999
Q12346950,P106,Q627325
Q12346950,P27,Q218
Q94865502,P106,Q4964182
Q91739,P27,Q183
Q91739,P106,Q3658608
Q12662849,P27,Q37
Q12662849,P106,Q4964182
Q12662849,P69,Q658192
Q5724155,P69,Q49121
Q5724155,P106,Q4002666
Q5724155,P27,Q30
Q5724155,P101,Q615057
Q3134127,P27,Q142
Q3134127,P106,Q1028181
Q3134127,P69,Q337480
Q3134127,P1066,Q2625979
Q3134127,P101,Q483501
Q59530860,P106,Q47455777
Q59530860,P27,Q30
Q59530860,P69,Q49210
Q75135645,P106,Q15296811
Q75135645,P27,Q142
Q75135645,P1066,Q36697276
Q3760558,P106,Q4964182
Q3760558,P27,Q30
Q3760558,P69,Q49088
Q3760558,P101,Q36442
Q8010820,P106,Q14467526
Q8010820,P69,Q131252
Q95335640,P106,Q201788
Q95335640,P27,Q28
Q95335640,P69,Q390287
Q109511,P27,Q183
Q109511,P106,Q4964182
Q113845476,P106,Q4964182
Q24008345,P27,Q183
Q24008345,P106,Q3658608
Q104585769,P106,Q4964182
Q104585769,P27,Q145
Q112546628,P106,Q3455803
Q112546628,P101,Q25372
Q12364819,P106,Q1114448
Q12364819,P27,Q191
Q112522875,P106,Q185351
Q112522875,P101,Q36442
Q57435693,P106,Q4964182
Q57435693,P69,Q213439
Q57435693,P27,Q30
Q6140221,P69,Q216273
Q6140221,P106,Q4964182
Q95292046,P106,Q482980
Q55680001,P106,Q4964182
Q106676481,P106,Q11491523
Q677843,P106,Q4964182
Q677843,P27,Q31
Q677843,P69,Q154804
Q677843,P185,Q1838909
Q45375835,P106,Q1238570
Q45375835,P69,Q1353679
Q45375835,P27,Q28
Q45375835,P101,Q36442
Q121253,P27,Q183
Q121253,P106,Q4964182
Q121253,P101,Q5891
Q112413937,P106,Q4964182
Q112413937,P101,Q9471
Q105572059,P106,Q1622272
Q105572059,P69,Q34433
Q96242461,P27,Q172107
Q96242461,P106,Q2566598
Q5953290,P106,Q214917
Q5953290,P69,Q308963
Q5953290,P27,Q29
Q5953290,P135,Q4692
Q5953290,P1066,Q24942922
Q5953290,P802,Q5186524
Q5953290,P101,Q46158
Q120798785,P106,Q169470
Q120798785,P101,Q413
Q6779397,P106,Q36180
Q6779397,P27,Q174193
Q316357,P69,Q209842
Q316357,P106,Q4964182
Q316357,P1066,Q1495249
Q316357,P802,Q2129332
Q316357,P135,Q46158
Q316357,P27,Q29
Q108922881,P27,Q183
Q108922881,P106,Q4964182
Q112508827,P106,Q4964182
Q112508827,P101,Q5891
Q12278386,P106,Q189290
Q12278386,P69,Q2594811
Q66684812,P27,Q183
Q66684812,P106,Q39631
Q66684812,P101,Q11190
Q5679896,P106,Q170790
Q444595,P551,Q844930
Q444595,P106,Q4964182
Q116759288,P27,Q38
Q116759288,P101,Q76727
Q116759288,P106,Q5758653
Q112555232,P106,Q1622272
Q112555232,P101,Q201486
Q4071029,P27,Q34266
Q4071029,P106,Q170790
Q4071029,P101,Q3968
Q4071029,P69,Q27923720
Q113379108,P106,Q4964182
Q112489768,P106,Q644687
Q112489768,P101,Q21550668
Q7176099,P106,Q3658608
Q7176099,P27,Q408
Q7176099,P69,Q7435507
Q6626060,P106,Q4964182
Q6626060,P27,Q30
Q56073523,P106,Q1622272
Q56073523,P69,Q777403
Q56073523,P101,Q9418
Q93248009,P106,Q4964182
Q18380365,P27,Q184
Q18380365,P106,Q333634
Q18380365,P69,Q80207
Q15407342,P27,Q142
Q15407342,P69,Q546118
Q15407342,P106,Q36180
Q15407342,P101,Q113209507
Q15990111,P106,Q4964182
Q15990111,P27,Q145
Q15990111,P737,Q528159
Q15990111,P69,Q5696061
Q12720280,P27,Q218
Q12720280,P106,Q4964182
Q18353451,P27,Q39
Q18353451,P106,Q28692502
Q91589269,P27,Q36
Q91589269,P106,Q4964182
Q91589269,P69,Q348402
Q1620040,P106,Q4964182
Q19614520,P101,Q180592
Q19614520,P106,Q4964182
Q19614520,P185,Q4135222
Q50414622,P106,Q4964182
Q3172376,P27,Q142
Q3172376,P106,Q4964182
Q1453014,P27,Q30
Q1453014,P69,Q230492
Q1453014,P106,Q4964182
Q1453014,P101,Q5891
Q287573,P106,Q4594605
Q287573,P27,Q178084
Q287573,P800,Q4454730
Q287573,P101,Q335414
Q28925077,P106,Q4964182
Q28925077,P69,Q229022
Q28925077,P27,Q38
Q2870705,P27,Q142
Q2870705,P106,Q715301
Q2870705,P69,Q1135990
Q1903678,P106,Q1231865
Q8201209,P27,Q29
Q8201209,P106,Q82955
Q16727668,P27,Q30
Q16727668,P106,Q4964182
Q16727668,P101,Q126842
Q16727668,P69,Q1047293
Q115649911,P106,Q16323111
Q115649911,P27,Q225
Q113811778,P106,Q4964182
Q113811778,P27,Q145
Q3142474,P106,Q3658608
Q3142474,P27,Q142
Q1545261,P106,Q7970798
Q117011347,P27,Q36
Q117011347,P106,Q4964182
Q96099067,P27,Q38
Q96099067,P106,Q24265174
Q96099067,P101,Q204100
Q96099067,P551,Q270189
Q96099067,P1066,Q1525438
Q108080,P106,Q1234713
Q108080,P27,Q16550783
Q5369940,P106,Q4964182
Q5369940,P2348,Q9683
Q5369940,P27,Q7405
Q1476869,P27,Q30
Q1476869,P106,Q36180
Q1476869,P69,Q1537759
Q3435618,P106,Q3658608
Q3435618,P27,Q16
Q17351166,P106,Q4964182
Q17351166,P27,Q215
Q366285,P106,Q214917
Q366285,P27,Q142
Q366285,P135,Q164800
Q360574,P106,Q185351
Q360574,P27,Q30
Q360574,P69,Q49122
Q360574,P737,Q3132921
Q360574,P551,Q84
Q95657915,P106,Q4964182
Q780259,P106,Q4964182
Q780259,P2348,Q428995
Q780259,P135,Q179541
Q780259,P101,Q7186228
Q21519682,P106,Q2374149
Q21519682,P27,Q174193
Q11395571,P69,Q336264
Q11395571,P106,Q4964182
Q11395571,P27,Q17
Q112435635,P106,Q4964182
Q112499895,P106,Q1622272
Q112499895,P101,Q11030
Q113823893,P106,Q1234713
Q31274084,P106,Q4964182
Q31274084,P27,Q191
Q16590643,P106,Q1622272
Q16590643,P101,Q59115
Q16590643,P27,Q96
Q1086318,P27,Q142
Q1086318,P106,Q14467526
Q1086318,P69,Q273631
Q1086318,P802,Q26922419
Q1086318,P1066,Q3059667
Q1086318,P101,Q1367176
Q95321823,P106,Q2599593
Q101453720,P106,Q3658608
Q101453720,P27,Q142
Q111948200,P106,Q4964182
Q111948200,P27,Q12536
Q111948200,P1066,Q6834951
Q111948200,P802,Q4115307
Q105773600,P106,Q4964182
Q64995052,P106,Q4964182
Q64995052,P101,Q9465
Q112554339,P106,Q901402
Q112554339,P27,Q142
Q112554339,P101,Q1071
Q1446197,P27,Q183
Q1446197,P106,Q185351
Q1446197,P69,Q153987
Q1446197,P101,Q188462
Q20742303,P27,Q17
Q20742303,P69,Q7842
Q20742303,P106,Q5403434
Q81436783,P106,Q15632482
Q81436783,P69,Q797892
Q59524881,P106,Q201788
Q4356643,P106,Q4964182
Q4356643,P27,Q183
Q5128843,P106,Q4964182
Q5128843,P27,Q142
Q93260878,P27,Q38
Q93260878,P106,Q4964182
Q762505,P27,Q183
Q762505,P106,Q4964182
Q2494,P69,Q55044
Q2494,P27,Q183
Q2494,P106,Q1469535
Q2494,P185,Q46378450
Q2494,P802,Q993742
Q2494,P551,Q4540172
Q2494,P101,Q216545
Q76975924,P106,Q4964182
Q76975924,P27,Q36
Q76975924,P69,Q175529
Q76975924,P101,Q41726
Q4363675,P69,Q2031051
Q4363675,P27,Q15180
Q4363675,P106,Q19829980
Q4363675,P101,Q34187
Q4363675,P1066,Q4296849
Q4363675,P802,Q26776669
Q56307546,P69,Q2418908
Q56307546,P27,Q15180
Q56307546,P106,Q901
Q56307546,P101,Q5891
Q113846985,P106,Q462390
Q87400461,P106,Q4964182
Q87400461,P27,Q30
Q112470159,P106,Q4964182
Q112396377,P106,Q4964182
Q4296054,P69,Q3064305
Q4296054,P27,Q15180
Q4296054,P101,Q5891
Q4296054,P802,Q2157667
Q4296054,P106,Q901
Q4296054,P185,Q2157667
Q2020599,P69,Q153978
Q2020599,P27,Q27
Q2020599,P106,Q1234713
Q2020599,P101,Q82708
Q74828,P27,Q30
Q74828,P101,Q194294
Q74828,P69,Q49112
Q74828,P106,Q4964182
Q861595,P27,Q142
Q861595,P106,Q185351
Q861595,P737,Q3421137
Q861595,P69,Q22249413
Q861595,P101,Q7748
Q7446991,P106,Q4964182
Q7446991,P69,Q4453127
Q7446991,P27,Q230
Q4118974,P106,Q4964182
Q4118974,P27,Q822
Q7351865,P27,Q155
Q7351865,P106,Q212980
Q7351865,P69,Q263064
Q7351865,P551,Q1221
Q7351865,P737,Q270800
Q7351865,P101,Q521
Q112549915,P106,Q16004492
Q112549915,P101,Q131505
Q112496065,P106,Q1622272
Q112496065,P101,Q9465
Q3743020,P106,Q4964182
Q3743020,P69,Q691851
Q104832029,P106,Q11491523
Q94530620,P106,Q1234713
Q83275,P27,Q12560
Q83275,P106,Q2306091
Q83275,P737,Q83280
Q83275,P800,Q6051716
Q83275,P69,Q192964
Q7289664,P106,Q482980
Q7289664,P27,Q668
Q112540755,P106,Q1238570
Q112540755,P101,Q36442
Q16131864,P27,Q801
Q16131864,P106,Q4964182
Q16131864,P69,Q174158
Q16131864,P101,Q837795
Q57697528,P106,Q4964182
Q7213239,P27,Q801
Q7213239,P106,Q4964182
Q112520306,P106,Q4964182
Q112520306,P101,Q204100
Q438241,P27,Q30
Q438241,P106,Q36180
Q8263867,P106,Q4964182
Q8263867,P27,Q29
Q1951598,P106,Q4964182
Q1951598,P27,Q971
Q1951598,P69,Q881849
Q4069418,P27,Q15180
Q4069418,P106,Q486748
Q5078439,P106,Q201788
Q5078439,P69,Q13371
Q5078439,P27,Q30
Q5078439,P101,Q50675
Q5803215,P106,Q36180
Q5803215,P27,Q34
Q95242235,P106,Q4964182
Q95242235,P27,Q40
Q47261128,P27,Q40
Q47261128,P106,Q4964182
Q11806,P27,Q30
Q11806,P69,Q13371
Q11806,P106,Q40348
Q11806,P551,Q771
Q109876808,P27,Q172579
Q109876808,P106,Q96102679
Q76892,P106,Q185351
Q76892,P27,Q27306
Q76892,P69,Q155354
Q76892,P101,Q4932206
Q76892,P802,Q63035
Q76892,P185,Q555693
Q117247142,P106,Q4964182
Q117247142,P101,Q5891
Q112484359,P106,Q2504617
Q112560348,P106,Q1925963
Q112560348,P101,Q36649
Q2280920,P27,Q668
Q2280920,P106,Q4964182
Q2280920,P135,Q7066
Q2280920,P69,Q1145306
Q5295302,P106,Q4964182
Q5295302,P27,Q30
Q5295302,P69,Q168000
Q112513509,P101,Q8434
Q112415714,P106,Q121594
Q112415714,P101,Q8242
Q11698694,P106,Q182436
Q11698694,P69,Q80207
Q11698694,P101,Q5891
Q1690325,P27,Q183
Q1690325,P106,Q182436
Q1690325,P69,Q159895
Q112541668,P106,Q1234713
Q112541668,P101,Q34178
Q4263301,P27,Q414
Q4263301,P106,Q1930187
Q157318,P27,Q207272
Q157318,P106,Q4964182
Q157318,P69,Q137503
Q157318,P737,Q58586
Q157318,P101,Q5891
Q157318,P185,Q7328471
Q2638579,P106,Q36180
Q2638579,P27,Q31
Q2638579,P101,Q235329
Q1893124,P27,Q39
Q1893124,P106,Q482980
Q1893124,P101,Q7922
Q62744,P101,Q5891
Q62744,P31,Q115158168
Q62744,P1889,Q167312
Q62744,P1343,Q1768721
Q62744,P1269,Q2998321
Q62744,P6104,Q8487137
Q113797625,P106,Q4964182
Q113797625,P27,Q224
Q3295106,P27,Q218
Q3295106,P106,Q4964182
Q3295106,P101,Q35760
Q518207,P106,Q36180
Q518207,P27,Q142
Q518207,P185,Q3218743
Q518207,P101,Q9471
Q93220438,P27,Q172579
Q93220438,P106,Q4964182
Q29865368,P106,Q4964182
Q4223221,P106,Q1622272
Q4223221,P27,Q183
Q4223221,P69,Q161976
Q4223221,P101,Q40634
Q113842102,P106,Q1706722
Q113842102,P27,Q183
Q16564410,P106,Q201788
Q112375499,P106,Q185351
Q112375499,P101,Q156035
Q19359538,P69,Q1137665
Q19359538,P106,Q1622272
Q92924,P106,Q82594
Q92924,P27,Q218
Q92924,P69,Q1465448
Q92924,P101,Q43035
Q55993087,P106,Q4964182
Q4178477,P27,Q15180
Q4178477,P101,Q5891
Q4178477,P106,Q4964182
Q4178477,P69,Q4315056
Q61911182,P106,Q1114448
Q1819394,P106,Q201788
Q1819394,P27,Q159
Q1819394,P101,Q309
Q31181947,P106,Q4964182
Q93229273,P106,Q1234713
Q93229273,P101,Q34178
Q472881,P27,Q30
Q472881,P69,Q1034225
Q472881,P106,Q4964182
Q10429925,P69,Q371522
Q10429925,P106,Q19509237
Q10429925,P27,Q34
Q55418227,P69,Q616591
Q55418227,P106,Q201788
Q55418227,P27,Q30
Q55418227,P101,Q858517
Q5668517,P106,Q4964182
Q112374156,P106,Q4964182
Q94406093,P106,Q1028181
Q94406093,P27,Q38
Q94406093,P69,Q52849644
Q16029180,P27,Q233
Q16029180,P106,Q4964182
Q93269559,P106,Q4263842
Q112525133,P106,Q4964182
Q112525133,P101,Q5891
Q15454587,P27,Q183
Q15454587,P106,Q4964182
Q15454587,P101,Q5891
Q4104761,P69,Q4484266
Q4104761,P27,Q15180
Q4104761,P101,Q27654
Q4104761,P106,Q901
Q352573,P106,Q14467526
Q352573,P135,Q846933
Q352573,P101,Q40634
Q1730536,P27,Q40
Q1730536,P106,Q250867
Q1560568,P27,Q183
Q1560568,P106,Q3658608
Q12736732,P27,Q218
Q12736732,P106,Q36180
Q868,P135,Q194414
Q868,P1066,Q859
Q868,P106,Q864503
Q868,P737,Q859
Q868,P802,Q8409
Q868,P2959,Q22665576
Q868,P69,Q193093
Q868,P551,Q1524
Q868,P101,Q5891
Q868,P800,Q69539
Q19916856,P106,Q1028181
Q19916856,P69,Q628254
Q19916856,P27,Q813
Q3722899,P106,Q39631
Q47486132,P27,Q30
Q47486132,P106,Q4964182
Q47486132,P69,Q230492
Q47486132,P551,Q755741
Q95164682,P106,Q864503
Q11943265,P106,Q4964182
Q11943265,P135,Q179541
Q11943265,P2348,Q787204
Q11943265,P27,Q1747689
Q55606238,P27,Q1016
Q55606238,P106,Q16323111
Q55754273,P106,Q4964182
Q315357,P106,Q4964182
Q315357,P69,Q2845896
Q315357,P101,Q192292
Q315357,P800,Q1182646
Q112987799,P106,Q4964182
Q1662885,P27,Q183
Q1662885,P106,Q36180
Q1662885,P101,Q5891
Q120750988,P106,Q4964182
Q120750988,P27,Q172579
Q87266410,P106,Q24265174
Q87266410,P101,Q27654
Q87266410,P27,Q172579
Q11616559,P27,Q17
Q11616559,P106,Q4964182
Q4115259,P27,Q12536
Q4115259,P106,Q4964182
Q4115259,P101,Q484181
Q4115259,P1066,Q557366
Q4115259,P800,Q5931108
Q5583122,P106,Q121594
Q5583122,P27,Q29999
Q113789356,P106,Q4964182
Q7024939,P101,Q194294
Q7024939,P69,Q1150437
Q7024939,P106,Q4964182
Q7024939,P27,Q408
Q7024939,P185,Q112574525
Q113843675,P106,Q4964182
Q113843675,P27,Q183
Q4282016,P106,Q4964182
Q4282016,P69,Q3064303
Q4282016,P27,Q15180
Q4282016,P101,Q5891
Q3309856,P27,Q142
Q3309856,P106,Q4964182
Q3309856,P69,Q83259
Q16408170,P27,Q191
